Nom du club,Adresse email,Niveau,Région,Département ,Contacté,Relance,Réponse,Choix,Infos club,Consignes données ,URL FFHB
"Union Sportive Grande Presquile Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-grande-presquile-handball/
"Union Sportive Handball Vernouillet Verneuil",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-handball-vernouillet-verneuil/
"Union Sportive Houdan Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-houdan-handball/
"Union Sportive Ivry Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-ivry-handball/
"Union Sportive La Croix Du Fraysse",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-la-croix-du-fraysse/
"Union Sportive Lamotte Beuvron Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-lamotte-beuvron-handball/
"Union Sportive Le Pecq",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-le-pecq/
"Union Sportive Ledonienne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-ledonienne/
"Union Sportive Luartaise Section Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-luartaise-section-handball/
"Union Sportive Melun Dammarie",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-melun-dammarie/
"Union Sportive Municipale De Malakoff",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-municipale-de-malakoff/
"Union Sportive Municipale De Montargis Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-municipale-de-montargis-handball/
"Union Sportive Nord Gironde Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-nord-gironde-handball/
"Union Sportive Orleanaise De Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-orleanaise-de-handball/
"Union Sportive Pre En Pail",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-pre-en-pail/
"Union Sportive Rugles",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-rugles/
"Union Sportive Saint Florent Sur Cher",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-saint-florent-sur-cher/
"Union Sportive Saint Hilaire Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-saint-hilaire-handball/
"Union Sportive Selloise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-selloise-hb/
"Union Sportive Souillac Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-souillac-handball/
"Union Sportive Stephanaise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-stephanaise-handball/
"Union Sportive Talence Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-talence-handball/
"Union Sportive Vaires Entretien Et Competition",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-vaires-entretien-et-competition/
"Union Sportive Vendomoise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-vendomoise-handball/
"Union Sportive Wattignies La Madeleine Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sportive-wattignies-la-madeleine-handball/
"Union St Bruno Bordeaux",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-st-bruno-bordeaux/
"Union Sud Mayenne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-sud-mayenne/
"Union Trebes Puicheric Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/union-trebes-puicheric-handball/
"Unite Sainte Rose Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/unite-sainte-rose-handball/
"Universite Club Bordeaux",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/universite-club-bordeaux/
"Universite Populaire Illiers Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/universite-populaire-illiers-handball/
"Uodl Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/uodl-handball/
"Us Acigne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-acigne/
"Us Albens Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-albens-handball/
"Us Altkirch",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-altkirch/
"Us Argenton Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-argenton-handball/
"Us Aucamville Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-aucamville-hb/
"Us Beaurepaire Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-beaurepaire-handball/
US Bosdarros,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-bosdarros/
"Us Bourbriac",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-bourbriac/
US Capbreton Handball,,,Nouvelle-Aquitaine,Landes,Non,,,,,,
"Us Capbreton Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-capbreton-hb/
"Us Charitoise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-charitoise/
"Us Chateauneuf Du Faou",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-chateauneuf-du-faou/
"Us Chaux Des Pres",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-chaux-des-pres/
US Civray Handball,,,Nouvelle-Aquitaine,Vienne,Non,,,,,,
US Coarraze Nay Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,
"Us Coarraze Nay Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-coarraze-nay-hb/
"Us Couhe Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-couhe-hb/
"Us Creteil Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-creteil-handball/
"Us Deuil Enghien Montmorency",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-deuil-enghien-montmorency/
"Us Die Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-die-handball/
"Us Ecommoy Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-ecommoy-handball/
"Us Etrepagny",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-etrepagny/
US Fécamp,,,Normandie,Seine-Maritime,Non,,,,,,
"Us Flechois Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-flechois-hb/
US Forges-les-Eaux,,,Normandie,Seine-Maritime,Non,,,,,,
"Us Forgionne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-forgionne/
"Us Gentilly",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-gentilly/
"Us Giromagny Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-giromagny-handball/
US Grigny Handball,,,Île-de-France,Essonne,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-grigny-handball/
"Us Guerande Presquile Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-guerande-presquile-hb/
US Issoire Handball,,Régional,Auvergne-Rhône-Alpes,Puy-de-Dôme,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-issoire-handball/
"Us Juvardeil",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-juvardeil/
"Us La Chatre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-la-chatre/
"Us La Ferte Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-la-ferte-handball/
"Us Lagny Montevrain Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-lagny-montevrain-handball/
US Lalinde Handball,,,Nouvelle-Aquitaine,Dordogne,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-lalinde-handball/
"Us Lavalloise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-lavalloise-handball/
"Us Liffre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-liffre/
"Us Lillebonne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-lillebonne-handball/
"Us Luzienne Et Cibourienne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-luzienne-et-cibourienne/
US Melun-Dammarie Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,
"Us Mene Bre Louargat",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-mene-bre-louargat/
US Meyzieu Handball,,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,
US Mios Biganos,,,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-mios-biganos/
"Us Montauban Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-montauban-handball/
US Monteil Handball,,,Auvergne-Rhône-Alpes,Loire,Non,,,,,,
"Us Montreuil Juigne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-montreuil-juigne-handball/
"Us Mordelles Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-mordelles-hb/
US Nafarroa Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-nafarroa-handball/
US Nantiat - Compreignac HBC,,,Nouvelle-Aquitaine,Haute-Vienne,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-nantiat-compreignac-hbc/
"Us Palaiseau",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-palaiseau/
US Palaiseau Handball,,,Île-de-France,Essonne,Non,,,,,,
US Parempuyre Handball,,,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-parempuyre-handball/
US Pecq Handball,,,Île-de-France,Yvelines,Non,,,,,,
"Us Pont Leveque Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-pont-leveque-hb/
"Us Pulversheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-pulversheim/
"Us Putanges Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-putanges-hb/
"Us Rabastens De Bigorre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-rabastens-de-bigorre/
US Ris-Orangis,,,Île-de-France,Essonne,Non,,,,,,https://monclub.ffhandball.fr/clubs/us-ris-orangis/
"Us Saint Gilles",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-saint-gilles/
US Saint Palaisienne Amikuze Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,
"Us Saint Palaisienne Amikuze Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-saint-palaisienne-amikuze-hb/
"Us Saint Vit Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-saint-vit-hb/
"Us Saintes Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-saintes-handball/
"Us Sene Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-sene-hb/
"Us St Berthevin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-st-berthevin/
"Us St Berthevin Pays De Laval Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-st-berthevin-pays-de-laval-handball/
"Us St Egreve Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-st-egreve-handball/
"Us St Pol De Leon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-st-pol-de-leon/
"Us Ste Maure",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-ste-maure/
"Us Ste Reine De Bretagne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-ste-reine-de-bretagne-handball/
US Talence Handball,,,Nouvelle-Aquitaine,Gironde,Non,,,,,,
"Us Tavaux Damparis Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-tavaux-damparis-hb/
"Us Toucy",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-toucy/
"Us Tyrosse",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-tyrosse/
US Tyrosse Handball,,,Nouvelle-Aquitaine,Landes,Non,,,,,,
"Us Vendome Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-vendome-handball/
"Us Verdonnaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-verdonnaise/
"Us Vern Sur Seiche Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-vern-sur-seiche-hb/
"Us Vernines Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-vernines-handball/
"Us Villaines Bais Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-villaines-bais-hb/
US Ville-d'Avray,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
"Us Villejuif Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-villejuif-handball/
"Us Vizille Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-vizille-hb/
"Us Wavrin Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-wavrin-handball/
"Us Wittenheim Ensisheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/us-wittenheim-ensisheim/
"Usam Nimes Gard",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usam-nimes-gard/
"Usc Citron",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usc-citron/
"Usc Lesigny",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usc-lesigny/
"Uscp Montsurs Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/uscp-montsurs-handball/
"Usd San Camillo Riviera Pallamano Imperia",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usd-san-camillo-riviera-pallamano-imperia/
"Usjm Hb Mitry Mory",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usjm-hb-mitry-mory/
"Usm Audonienne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usm-audonienne/
"Usm Blainvillaise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usm-blainvillaise-hb/
USM Malakoff,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
"Usm Mbouanatsa",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usm-mbouanatsa/
"Usm Villeparisis",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usm-villeparisis/
"Usm Viroise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usm-viroise-hb/
USMA Handball,,,Île-de-France,Seine-Saint-Denis,Non,,,,,,
USO Athis-Mons,,,Île-de-France,Essonne,Non,,,,,,https://monclub.ffhandball.fr/clubs/uso-athis-mons/
"Uso Nevers H B",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/uso-nevers-h-b/
"Usp St Pierre Dives",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/usp-st-pierre-dives/
"Uspg Handball Saint Valerien",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/uspg-handball-saint-valerien/
"Ust Entente Golfe St Tropez Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ust-entente-golfe-st-tropez-hb/
"Ustm Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ustm-handball/
"Uzes Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/uzes-handball-club/
"V A L E N T I G N E Y M A N D E U R E",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/v-a-l-e-n-t-i-g-n-e-y-m-a-n-d-e-u-r-e/
"Vailly Handball Pays Fort",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vailly-handball-pays-fort/
"Val D Argent",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-d-argent/
Val d'Yerres HB,,,Île-de-France,Essonne,Non,,,,,,https://monclub.ffhandball.fr/clubs/val-dyerres-hb/
"Val Daubois Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-daubois-handball/
"Val De Boutonne Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-de-boutonne-hbc/
"Val De Gray Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-de-gray-hb/
"Val De Leysse",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-de-leysse/
"Val De Moder",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-de-moder/
"Val Durance Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-durance-handball/
"Val Sologne Handball Feminin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-sologne-handball-feminin/
"Val St Pierre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/val-st-pierre/
"Valdrome Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/valdrome-handball/
"Valence Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/valence-handball/
"Valenciennes Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/valenciennes-handball/
"Vallee De Cleurie Et Du Tholy",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallee-de-cleurie-et-du-tholy/
"Vallee De La Bruche Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallee-de-la-bruche-handball/
"Vallee De La Haute Moselle Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallee-de-la-haute-moselle-hbc/
"Vallee De Ville",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallee-de-ville/
"Vallee Du Thore Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallee-du-thore-handball-club/
"Vallees Du Gier Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallees-du-gier-hb/
"Vallis Aurea Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vallis-aurea-hbc/
"Vals Les Bains Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vals-les-bains-handball/
"Vannes Ac Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vannes-ac-hb/
"Varangeville Hcv",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/varangeville-hcv/
"Varennes Union Sportive",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/varennes-union-sportive/
"Vaubecourt Maison Des Jeunes",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vaubecourt-maison-des-jeunes/
Vaucresson-Garches Handball,,,Île-de-France,Hauts-de-Seine,Non,,,,,,https://monclub.ffhandball.fr/clubs/vaucresson-garches-handball/
"Vaulx En Velin Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vaulx-en-velin-handball-club/
"Vaulx En Velin Mjc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vaulx-en-velin-mjc/
"Vaux Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vaux-handball/
"Vedene Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vedene-handball/
"Vence Hb Sport",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vence-hb-sport/
"Vendenheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vendenheim/
"Vendenheim Mundolsheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vendenheim-mundolsheim/
Vénissieux Handball,,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,https://monclub.ffhandball.fr/clubs/venissieux-handball/
"Veolia Athletic Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/veolia-athletic-club-handball/
"Vercel Handball Plateau",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vercel-handball-plateau/
"Verdun Agglomeration Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/verdun-agglomeration-handball/
"Vergeze Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vergeze-handball/
"Vergeze Handball Masculin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vergeze-handball-masculin/
Verneuil Handball Club,,,Nouvelle-Aquitaine,Haute-Vienne,Non,,,,,,
"Verneuil Saint Gence Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/verneuil-saint-gence-handball-club/
"Versailles Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/versailles-handball-club/
"Vertou Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vertou-handball/
"Vespas Handball Vouglaisien",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vespas-handball-vouglaisien/
"Vexin Sur Epte Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vexin-sur-epte-handball/
Vichy Communauté Handball,,Régional,Auvergne-Rhône-Alpes,Allier,Non,,,,,,https://monclub.ffhandball.fr/clubs/vichy-communaute-handball/
"Vigneulles Handball As",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vigneulles-handball-as/
"Vigneux Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vigneux-hb/
"Vignoble Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/vignoble-handball/
"Ville Davray Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ville-davray-hb/
"Villebois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villebois/
Villebois Handball,,,Nouvelle-Aquitaine,Charente-Maritime,Non,,,,,,
"Villefagnan Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villefagnan-hb/
Villefranche Handball Beaujolais,,National,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,https://monclub.ffhandball.fr/clubs/villefranche-handball-beaujolais/
"Villefranche St Jean Beaulieu Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villefranche-st-jean-beaulieu-hbc/
"Villemomble Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villemomble-handball/
Villenave Handball Club 33,,Régional,Nouvelle-Aquitaine,Gironde,Non,,,,,,
"Villenave Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villenave-hbc/
"Villeneuve Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villeneuve-handball/
Villeneuve Handball 34,,,Occitanie,Hérault,Non,,,,,,
"Villeneuve Le Roi Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villeneuve-le-roi-handball/
"Villeneuve Loubet Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villeneuve-loubet-handball/
"Villeneuve Sur Yonne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villeneuve-sur-yonne/
"Villepinte Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villepinte-handball-club/
Villepinte Handball Club (VHBC),,,Île-de-France,Seine-Saint-Denis,Non,,,,,,
"Villepinte Handball Club 2",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villepinte-handball-club-2/
"Villepinte Handball Club 3",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villepinte-handball-club-3/
"Villepreux Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villepreux-handball-club/
"Villers Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villers-handball/
"Villerupt Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villerupt-handball-club/
"Villeurbanne Handball Association",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/villeurbanne-handball-association/
